 xy plane atoms Angle info
                    2                   81                   91  -1.00000000000000000000000000000000019      
                    3                   82                   92  -1.00000000000000000000000000000000019      
                    4                   83                   93  -1.00000000000000000000000000000000019      
                    5                   84                   94  -1.00000000000000000000000000000000019      
                    6                   85                   95  -1.00000000000000000000000000000000019      
                    7                   86                   96  -1.00000000000000000000000000000000019      
                    8                   87                   97  -1.00000000000000000000000000000000019      
                    9                   88                   98  -1.00000000000000000000000000000000019      
                   10                   89                   99  -1.00000000000000000000000000000000019      
                   22                  101                  111  -1.00000000000000000000000000000000019      
                   23                  102                  112  -1.00000000000000000000000000000000019      
                   24                  103                  113  -1.00000000000000000000000000000000019      
                   25                  104                  114  -1.00000000000000000000000000000000019      
                   26                  105                  115  -1.00000000000000000000000000000000019      
                   27                  106                  116  -1.00000000000000000000000000000000019      
                   28                  107                  117  -1.00000000000000000000000000000000019      
                   29                  108                  118  -1.00000000000000000000000000000000019      
                   30                  109                  119  -1.00000000000000000000000000000000019      
                   42                  121                  131  -1.00000000000000000000000000000000019      
                   43                  122                  132  -1.00000000000000000000000000000000019      
                   44                  123                  133  -1.00000000000000000000000000000000019      
                   45                  124                  134  -1.00000000000000000000000000000000019      
                   46                  125                  135  -1.00000000000000000000000000000000019      
                   47                  126                  136  -1.00000000000000000000000000000000019      
                   48                  127                  137  -1.00000000000000000000000000000000019      
                   49                  128                  138  -1.00000000000000000000000000000000019      
                   50                  129                  139  -1.00000000000000000000000000000000019      
                   62                  141                  151  -1.00000000000000000000000000000000019      
                   63                  142                  152  -1.00000000000000000000000000000000019      
                   64                  143                  153  -1.00000000000000000000000000000000019      
                   65                  144                  154  -1.00000000000000000000000000000000019      
                   66                  145                  155  -1.00000000000000000000000000000000019      
                   67                  146                  156  -1.00000000000000000000000000000000019      
                   68                  147                  157  -1.00000000000000000000000000000000019      
                   69                  148                  158  -1.00000000000000000000000000000000019      
                   70                  149                  159  -1.00000000000000000000000000000000019      
                   81                    1                    1  -1.00000000000000000000000000000000019      
                   82                    2                    2  -1.00000000000000000000000000000000019      
                   83                    3                    3  -1.00000000000000000000000000000000019      
                   84                    4                    4  -1.00000000000000000000000000000000019      
                   85                    5                    5  -1.00000000000000000000000000000000019      
                   86                    6                    6  -1.00000000000000000000000000000000019      
                   87                    7                    7  -1.00000000000000000000000000000000019      
                   88                    8                    8  -1.00000000000000000000000000000000019      
                   89                    9                    9  -1.00000000000000000000000000000000019      
                   90                   10                   10  -1.00000000000000000000000000000000019      
                   91                   11                   11  -1.00000000000000000000000000000000019      
                   92                   12                   12  -1.00000000000000000000000000000000019      
                   93                   13                   13  -1.00000000000000000000000000000000019      
                   94                   14                   14  -1.00000000000000000000000000000000019      
                   95                   15                   15  -1.00000000000000000000000000000000019      
                   96                   16                   16  -1.00000000000000000000000000000000019      
                   97                   17                   17  -1.00000000000000000000000000000000019      
                   98                   18                   18  -1.00000000000000000000000000000000019      
                   99                   19                   19  -1.00000000000000000000000000000000019      
                  100                   20                   20  -1.00000000000000000000000000000000019      
                  101                   21                   21  -1.00000000000000000000000000000000019      
                  102                   22                   22  -1.00000000000000000000000000000000019      
                  103                   23                   23  -1.00000000000000000000000000000000019      
                  104                   24                   24  -1.00000000000000000000000000000000019      
                  105                   25                   25  -1.00000000000000000000000000000000019      
                  106                   26                   26  -1.00000000000000000000000000000000019      
